subject,version,condition,story,imagine,response,rating,stamp,id,rationalization
7,imagine_v1,0,You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. You invite the person over to your table and offer them your seat.,1,"I imagined myself in high school sitting with my rather ""clicky"" group of friends. The person sitting alone was new to the school and we didn't know him. There are clearly seats left at the table when I tell him that there are no seats left. I feel a rush of pressure because I would be fine having this individual accompany us for lunch, but tell him what I think the group consensus would be if he approached everyone and not just myself.",1,11/4/15 13:30,99,0
7,imagine_v1,0,"You're a teenager, and your parents give you five dollars to buy ice cream cones for you and your sibling. You use the money to buy one big ice cream cone, and give it to your sibling.",0,,1,11/4/15 13:30,102,NA
7,imagine_v1,0,You are walking out of the grocery store. A volunteer from the local food bank asks you if you have any food to donate. You give the volunteer a big portion of your food.,0,,6,11/4/15 13:30,107,NA
7,imagine_v1,0,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is near the back of the line, and you know they really want to see the movie, so you offer to give up your spot in line for them.",1,"I imagined the people at the front of the line were my parents, because that is the only circumstance I could remotely seeing myself doing something like this. I am standing near the very back of the line when I receive a text from my mom saying that she can see me from the front and that I should come over. I then begrudgingly do so as it would be a great coincidence that we are attending the same show and this surprise could lead me to make an out-of-character decision.",2,11/4/15 13:34,163,1
7,imagine_v1,0,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You stop and help them pull their suitcase.",1,"My girlfriend and I are rushing to catch our international flight which has begun boarding already. We cannot miss the flight as there is a cruise at the other end departing later that day. We are skilled travelers and pack extremely light for cases just like this. We notice a person who clearly packed too much and did not plan properly having difficulty. I wouldn't feel particularly bad for this person, but rather I would probably make a comment about being thankful we don't have that problem. Helping them would probably not cross my mind as there is too much on the line for us and their problem could have, and should have, been avoided.",7,11/4/15 13:38,227,1
7,imagine_v1,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You admit that the car has a flaw, and tell the customer about a different car dealership with a better car.",1,"My family is struggling financially and a series of medical misfortunes have befallen us. I work at a BMW dealership, and the customer is a jerk who is interested in showing off his money to all those around him, including myself. The necessary repairs on the car wouldn't be known for a couple of years and this customer could easily afford them. I would make the sale to satisfy the immediate, basic needs of my family.",2,11/4/15 13:42,293,1
7,imagine_v1,0,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You stay standing, and let the person take the seat.",0,,2,11/4/15 13:42,297,NA
7,imagine_v1,0,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You decide to remake the soup with vegetable broth.",0,,2,11/4/15 13:42,301,NA
7,imagine_v1,0,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You say yes, and help them for the rest of the night.",0,,2,11/4/15 13:43,305,NA
7,imagine_v1,0,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You get up and check on the baby, letting your spouse sleep.",1,"My wife is a stay-at-home mom and I have a lot of traveling for work ahead of me the next day. I am very tired and a lot is riding on me being at my best. Further, I am tired and overall unmotivated to go through the routine of calming the baby back to sleep. ",1,11/4/15 13:46,346,1
7,imagine_v1,0,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You run after the person to tell them they dropped it.",1,"I am going for a run on the lakefront trail in Chicago when I notice something odd on the trail about 100 feet ahead. When I reach the object I realize it is a $50 bill and a rush of emotions come over me, mostly that it is some counterfeit piece, possibly with human feces smothered discretely somewhere on it, and that touching it will result in a roaring laughter from behind one of the bushes. I pick it up anyway to find it is real. Immediately I look around to see if there is smoking-gun evidence of who may have dropped it, but the only person around is another runner way ahead on the path. As I cannot be certain this is the person who dropped it, I pocket the money and continue on.",5,11/4/15 13:50,417,1
8,imagine_v1,1,You are walking out of the grocery store. A volunteer from the local food bank asks you if you have any food to donate. You give the volunteer a big portion of your food.,1,"I was leaving a grocery store after doing some weekly shopping with my husband when I was approached by a volunteer from the local food bank and asked if I would be willing to donate any food. After quick discussion with my husband we decided to donate almost everything that had longer expiration date. Therefore we donated some pasta, canned tomatoes and corn, some rice. We also had some snacks such as cookies and chips and we decided to donate that also. In the end we gave almost 60% of what we bought.",5,11/4/15 13:28,76,NA
