subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
17,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,I imagine hurrying through a crowded airport trying to make sure that I make it to my flight on time. I am dragging my suitcase behind me and I see the person struggling from a distance. As I approach closer I look in the other direction and then grab my cell phone out of my pocket. I look at my cell phone to check the time and then start speed walking as I pass the person with the heavy suitcas,5.04,4.54,10901,2980,1/30/19 14:43
13,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I am walking down a street in a town like Washington, D.C.  It is spring and the trees are starting to bud out.  I am walking to the next landmark when I notice fifty dollars on the ground.  I see that not far in front of me is a person walking as they rifle through their purse.  I didn't see the money fall out of her purse so I can't be certain it is hers and I am not used to interacting with people here so I put the money in my pocket and continue walking.",1,2.02,7294,3895,1/30/19 14:43
76,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"sit=bit, knit, hit, kit, mitt, lit, writ, wit, zit, pit, fit
down=gown, crown, noun, 
seat=meat, heat, neat, feat, elite, peat, beat, 
train=brain, main, lane, rain, ordain, drain,",4.92,2.93,8870,939,1/30/19 14:43
21,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"tums
rums
hums
fable
sand
tan
bit
lit
hit
mitt
tit
fit
boo
who
crew
beats
",2.33,3.46,6514,2545,1/30/19 14:43
91,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,0,"Floss, toss, loss, moss, cross, ",1.1,1.01,6079,1243,1/30/19 14:43
72,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I really should be offering my seat to this person and I feel kind of guilty for not doing so. But I am not that young either. And there are a lot of younger people sitting that are not offering their seat either. That being said, I should be the better person and offer my seat up. I wonder if people are looking at me and thinking I am not very nice? I wonder if the older person is waiting for me to offer my seat? I wonder why no one else is offering their seat?",2.03,4.98,4640,8870,1/30/19 14:43
81,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"chew, flew, stew, bends, sends, rends, mends, feats, beats, fable, hit, fit, bit, deft",2.97,2.01,5840,3225,1/30/19 14:43
1,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I imagine I work at a small lot with used cars.  The customer isn't very intelligent.  In this scenario I am male, mid 30s.  I also am very keen on money.  I'm wearing a blue suit, slicked back hair, and a fake smile.  I do not feel bad about lying about the car.  The sky is sunny and I am persuading the guy to buy the car.",2.49,1,7151,4018,1/30/19 14:43
100,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"Beat, Street, Meat, Neat, Freak, Beak, Leak, Tweak, Week, Weak, Eat.

Clown, Town, Bound, Around, Mound, Gown, Sound, Pound, Noun.

Bit, Tit, Kick, Lick, Pit, Zit, ",1,1.96,147765,4127,1/30/19 14:43
55,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"wine, fine, dine, mine, bill, sill, dill, mill, kill, well, dwell, swell, dell, tell, yell, pout, stout, but, nut, rut, putt, mutt, blunt, stunt, punt, branding, sanding, ",1,1,5669,5314,1/30/19 14:43
71,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"bar, car, far, star, spar, scar, bit, spit, fit, pit, wit, knit, lit, quit, able, fable, stable, cable, blue, brew, ",5.01,6.04,17880,8843,1/30/19 14:44
31,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,I would think about how tired I am and how they have had a good enough life already.,4.93,3.27,20998,1979,1/30/19 14:44
75,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,fine bite seal bill about knee glow kind cunt fine but ,4.78,3.18,11688,2322,1/30/19 14:44
70,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,N/A,3.02,2.53,3568,3133,1/30/19 14:44
27,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"you clue, walk talk, past cast, past fast, eyes guys, rushing blushing, and bland, catch match, walk chalk, eyes ties, ",6.25,4.99,5232,7409,1/30/19 14:44
86,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I imagine this to be in an urban setting, with high rise buildings around and a lot of cars on the street. The person ahead of me maybe just had their wallet out, which is why I think they dropped the money. I'd probably look around first to see if anyone else noticed, then I'd quickly pick up the money and shove it into my pocket.",2.98,2.02,6405,15387,1/30/19 14:44
39,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"beats 
heft 
cat
bat
hat 
car 
bell
sell
yell
bit
lit
would 
hey
whiff 
band
can",2.18,5.45,22171,7181,1/30/19 14:44
26,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,"up,cup, 
on, lawn, pawn, dawn, fawn, 
in, been, sin, tin, fin, 
night,",6.99,6.04,3858,3461,1/30/19 14:44
110,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"best, winner, send, looking, goop, cloth, dimish, hem, smell, paid, west, sinner, pend, gem, well, laid",1,1,8039,4555,1/30/19 14:45
