subject,story_id,story,imagine,response,rating_will,rating_justif,ratingRT,justifRT,stamp
187,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,"far, jar, star, blew, stew, askew, laid, stayed, afraid, blade, told, unfold, bold, detested, molested, sin, win, tin, bin, par, claws, caws, sew, mow, sell, hell, bell, go, so, ",2.03,1.06,1584,1768,1/19/21 14:17
56,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"gushing, hatch, height, glee, lies, pies, talk, chalk, last, fast, flushing, match, batch",5.43,4.99,4447,5203,1/19/21 14:17
258,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,"blue, pies, dies, lies, flies, band, land, sand, chalk, talk, blast, fast, cast, flew, due, more, floor, roar, wise, ties, ",5.99,3.02,12616,5177,1/19/21 14:17
196,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"I go by the saying finders keepers. You don't know for sure if that person dropped the fifty and even if he did, he should have been more careful. I would probably do the same in this situation and wouldn't feel bad about it. ",6.04,5,3283,2145,1/19/21 14:17
169,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,blight plight slight right mite shite knight kite alert avert pert ,7,6.13,12120,4964,1/19/21 14:17
101,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"sloth
moth
trough
goth
loop
sloop
poop
hoop
troop
rest
lest
fest
pest
vest
nest
chest
test
west
crest
winner
",1.39,1.11,3599,2246,1/19/21 14:17
51,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,I tell my boss about my co-worker's laziness. They let others pick up the duties they didn't complete. They do sloppy work. They are rude to their coworkers. They steal other people's food.,1,2.03,11259,9836,1/19/21 14:17
65,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,"friends and ends
sit and fit
table and able
alone and phone
asks and tasks
tell and yell
no and snow
left and heft
in and sin
are and far
at and sat
your and fur
you and shoe
comes and hums
could and should
",4,5.04,11508,2896,1/19/21 14:18
186,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I would tell the worst parts of my coworker's performance and I would list reasons why this occurred. Additionally, I would follow-up with how my coworker did well on certain aspects of the project. I would try to give a fair evaluation of my coworker's performance because I would want her to do the same for me. Also, it would reflect poorly on me as well.",1.91,2.96,13155,7367,1/19/21 14:18
166,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"scours, dowers, booking, looking, winner, ",1.03,3.03,5199,5949,1/19/21 14:18
276,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I would only do this if I am the one to always check on the baby. I can see myself being fine with it in this case. If not I'd be very guilty.,4,3.72,3300,2253,1/19/21 14:18
229,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"I imagine that I sit down in the seat and the elderly woman looks disappointed. I sit in the seat and silently feel bad, but I feel like I can't get up at this point. She finds a spot and continues to stand the whole ride. ",1,1.04,7633,6418,1/19/21 14:18
283,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I would look around at my table and then look back at the person and tell them that this table looks pretty full. would you like to go sit back at the empty table with me? Otherwise i would get up and let them sit down and go sit at the empty table by myself.,3.98,3.98,13946,2199,1/19/21 14:18
145,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",1,"I imagine, after the test drive, and I am sitting down with the customer, telling them that there were no issues with the car. I imagine that I tell them that it has been inspected and mechanically checked by numerous technicians, and they couldn't find anything wrong with the car. I imagine the customer possibly pushing back with questions, and I keep answering them with the message that the car has no flaws and even that some might think that this is a brand new car. I imagine continuing to discuss the postivies and ",1,1,3735,3615,1/19/21 14:18
165,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",1,"It is a sunny and nice day outside. Several other people around are walking. I imagine picking up the bill. I put it in my pocket. I think about telling the other person, but I don't. I feel happy to have the extra money, but I feel guilty about keeping it when it wasn't mine. I regret doing it in the end.",2.94,2.48,29532,3074,1/19/21 14:18
179,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"
This is a very ugly moment, I'm not sure I would do it in real life. I would feel the looks of angry people waiting in line to buy a ticket. Very awkward situation.The question is how that acquaintance of mine would behave at the moment when I approached him.",1.54,1.65,4484,2203,1/19/21 14:18
