subject,condition,story_id,story,imagine,response,responseRT,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,stamp
485,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"Its 9:30 on a friday night and every teenager in town in lined up at the theater to watch the new movie. Ive been sitting in line for almost an hour already! the sales lady anounces, ""Only a few tickets left."" but then I saw my friend waving to me up front so I quickly got up there. I hoped I wasnt noticed but ",120003,7,6.75,1,6.5,6.27,6.36,5685,4/9/16 19:03
476,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,,34853,2.01,3,0,0,0,0,31518,4/9/16 19:03
174,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,,24918,4.97,3.03,0,0,0,0,14905,4/9/16 19:03
175,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,I had situation like this in my life. It happened many years ago. My friend asked my help with his furniture. But I refused without any reason. I was very ashamed later. So I could imaged this situation very vividly. It was terrible.,119997,2.01,2,1,1.99,6.9,6.91,13777,4/9/16 19:03
343,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,I am exhausted from caring for a newborn and having much interrupted sleep. I hear the baby crying on the monitor and choose to ignore it. I decide to pretend that I am sleeping. My husband nudges me a few times and I continue to pretend sleep. He eventually gets up with the baby and I feel really bad because I know that he has to get up early to work and I will have opportunity,120005,5.02,4,1,4.99,6.02,6.53,12253,4/9/16 19:03
506,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,,28679,5.97,5.05,0,0,0,0,18396,4/9/16 19:03
112,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,,12407,1.84,2.67,0,0,0,0,6384,4/9/16 19:03
121,0,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,"I'm sitting with friends in a cafeteria. We've got the table filled. I see a girl sitting alone at another table. She asks if she could join us, but I regretfully point out there's no room. Later, I notice there is room (I guess, it's the only way this story makes sense). I feel bad",120000,5.98,4,1,6.06,6.88,4.99,9274,4/9/16 19:03
553,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",1,"I imagine I'm in line to get tickets for Star Wars, I see a friend and cut in line in front of them to bypass all the others.  I would feel bad after thinking about all the others who wanted to see the movie.  Like I was more entitled than the other people in line. ",120002,1.01,1,1,1,5.13,5.25,13013,4/9/16 19:03
463,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,,39020,6.02,3,0,0,0,0,12637,4/9/16 19:03
187,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,,42340,1,2.94,0,0,0,0,12733,4/9/16 19:03
520,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I am late for a flight and although I see someone that obviously needs assistance with their suitcase, I rush past. If I don't hurry, I will miss my flight. Someone is picking me up at the airport, so I am not the only one that will be greatly inconvenienced if I stop to help. The airport is very crowded and there are many people that are obviously not in a hurry.  Hopefully, one of them will stop to assist the person that needs help.",120004,4,2,1,4.65,6.95,6.95,7250,4/9/16 19:03
138,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"My wife had just gotten back from a week long vacation with a few of her friends, while I had stayed home to look after the baby while she was gone. I needed a good nights sleep, and I knew that my wife had lots of time to rest, and was more than happy to attend to the child.",120000,6,5,1,6.11,5.75,5.55,10151,4/9/16 19:03
5,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,,34055,5.03,3,0,0,0,0,8673,4/9/16 19:03
15,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"My friend wanted me to help them set up furniture in their room, but I didnt want to, so I told them I had to go work on a project for work (even though I didnt). After I left my friends house, I went to a bar, had a heineken beer, and then went back home.",120000,4.98,2.98,1,3,5.04,5.02,14054,4/9/16 19:03
362,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,,27348,3.59,3.23,0,0,0,0,6635,4/9/16 19:03
315,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,,48515,4.99,2.12,0,0,0,0,19312,4/9/16 19:03
55,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,,34481,3.71,3.39,0,0,0,0,17468,4/9/16 19:03
407,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,,33375,6.96,3.02,0,0,0,0,8726,4/9/16 19:03
91,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",1,"After a long day of work, I'm really tired and have a huge headache. I see an empty seat and rush to it.  An elderly person is forced to stand up but I don't really care.  I'm the one thats tired and I can't worry about other people.",120021,6.04,5.97,3,6,6.01,5.96,21364,4/9/16 19:03
566,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,,31538,6.67,4.55,0,0,0,0,30394,4/9/16 19:03
265,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,,11808,5.01,3.96,0,0,0,0,6756,4/9/16 19:03
549,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"I was assigned to work on this project with a co-worker who has poor work habits.  He comes in late, leaves early, and does as little as possible.  When we got assigned to the task he didn't pay any attention to my suggestions and spent all the time playing with his cell phone.  I had to do almost all the work myself, and he never showed up or contributed anything.  So when the boss asked me about his performance, I told him the whole story and didn't feel bad about it at all.",120001,5.97,6.01,1,6.96,6.9,6.88,12478,4/9/16 19:03
