subject,version,condition,story_id,story,test_story_id,imagine,response,responseRT,rating_will,rating_happy,rating_justif1,rating_justif2,rating_detail,rating_cohere,ratingRT,justif1RT,stamp,id
AZCGSVDT79E6X,experiment3_replication_real,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,1,"I am not feeling too good and am on my way home from work, on the train about to sit in a seat when I seen an elderly person looking for a seat too, I sit down in the seat. I don't feel bad as I am not feeling particularly well and might feel more nauseous if I was standing, and I might be able to nap quick to feel better.",120012,5.01,4.01,-1,5.04,6,7,10021,5255,2021-12-21 13:38:31,12895
AKZUP3VY594E8,experiment3_replication_real,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,0,"Line, fine, wine, whine, mine, sign, pine, shine, dine, wet, whet, get, set, met, let, jet, bell, shell, fell, well, hell, tell, knell, be, she, knee, we, landing",120000,2.96,2.95,-1,1.97,-1,-1,4900,2900,2021-12-21 13:38:34,12896
A2L8BI5CRPR5WP,experiment3_replication_real,0,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,0,"Heavy-eyes, walk-them, rushing-struggling",120058,2.96,2,-1,2.94,-1,-1,11808,3080,2021-12-21 13:38:43,12897
A2DLYBXZNSSJ4S,experiment3_replication_real,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",0,1,It is a really bad thing to be rude.,120000,1,1,-1,1,5.73,4,54408,2907,2021-12-21 13:38:44,12898
A34EHWOYRBL6OZ,experiment3_replication_real,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,I was walking down the street behind a person I saw them pretend to put money in a homeless persons donation bucket but actually they pulled money out and put it in their own pocket. A while later as we are both still walking down the street I see a fifty dollar bill I believe it came from the person in front of me who stole from the homeless. I decide to pick up the money in put it in my wallet.,120006,1.96,2.06,-1,2.06,6.15,5.87,5531,2695,2021-12-21 13:38:44,12899
A101U3FTZYY87V,experiment3_replication_real,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",0,0,"night, sight, bite, fight, blight, white,, site, base, face, staircase, mace, face, lace, subvert, covert",120001,6.08,3.96,-1,6.04,-1,-1,16451,9871,2021-12-21 13:39:01,12900
A11S8IAAVDXCUS,experiment3_replication_real,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,0,"roommate-date, fate, rate, late, congregate; to-few, shoe, you, rue; set-forget, get, wet; in-win, den, kin; room-boom, doom, broom; they-say, whey; ask-task, bask; bar-car, far, tar, ",120001,1.98,3.01,-1,4,-1,-1,7177,1521,2021-12-21 13:39:06,12901
A1NIKHUA79SWGD,experiment3_replication_real,0,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,0,"It's not against the law, doesn't matter what they saw, to lie about a car that has no flaw.",120972,1,5,-1,2,-1,-1,22791,6156,2021-12-21 13:39:07,12902
A19TD2J8506A4Y,experiment3_replication_real,2,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,0,Fright site might height heck more grouse con John deal seal meal because seal heal budget legit can,120002,2,1.99,-1,2,-1,-1,11807,5174,2021-12-21 13:39:15,12903
ARLGZWN6W91WD,experiment3_replication_real,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,0,"booking, moth, cloth, doth, froth, afraid, shade, ",120019,1.08,1.04,-1,1.07,-1,-1,9951,2243,2021-12-21 13:39:25,12904
A1WEN4S934ZZ1U,experiment3_replication_real,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,0,"raid, maid, laid, law, raw, saw, bar, are, far, scar, tar, spar, afar, bold, gold, cold, mold, hold, fold, scold, told, sad, mad, dad, rad, grad, fad, tad",120009,3.03,3.99,-1,5,-1,-1,12838,8701,2021-12-21 13:39:30,12905
ANHO7XT3KW3IY,experiment3_replication_real,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,0,"Too, two, boo, moo, sue, coo, true, car, far, tar, sets, bets, laid, maid, ten, men, bold, hold, mold, told, fold, rolled, cold, tiff, cliff, miff, claws, many, row, bow, sow, ",120014,1,1.99,-1,1.02,-1,-1,7438,2935,2021-12-21 13:39:44,12906
AOS2PVHT2HYTL,experiment3_replication_real,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",0,0,"mouse, louse, heck, peep, land, demand, hand, mad, lad, sad, hit, lit, sit, deck, souse, ",120007,3,2,-1,3.01,-1,-1,26709,13348,2021-12-21 13:39:54,12907
A3I5EF53A51KYU,experiment3_replication_real,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,0,"guests over for dinner of time very good one guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth",120015,6.47,6.48,-1,6.6,-1,-1,4442,2496,2021-12-21 13:40:03,12908
A278Q2BHCINITH,experiment3_replication_real,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,0,"you/who, are/car, walking/talking, down/crown, street/heat, see/bee, dollar/holler, bill/thrill, ground/hound, think/wink, yards/cards, front/blunt, dropped/hopped, pick/trick, up/cup, ",120014,1.03,1.04,-1,1.05,-1,-1,5452,4368,2021-12-21 13:40:06,12909
A35S5YV2XL971J,experiment3_replication_real,2,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,1,He should take the dollar and want to give the bill to person twenty yards in the front . You not to take it and put in wallet . ,120006,4.99,5.12,-1,5.56,5,5.08,7006,4786,2021-12-21 13:40:11,12910
A2A1FS0KVLJ9ZT,experiment3_replication_real,2,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,1,"I'm tired, and the train is crowded. I managed to find a seat to relax my feet, so of course I'm claiming it for myself. I feel a little bad for the old person, but I'm not so altruistic that I'm going to give up my seat, either.",120013,7,4.92,-1,6.95,6.09,5.97,9853,2166,2021-12-21 13:40:22,12911
APTOZCGNUCXPS,experiment3_replication_real,2,0,"You are a car salesman who gets paid only when a car is sold. A customer is interested in a car, and asks you if it has any flaws. You know the car has a serious flaw. You tell the customer that the car has no flaws.",0,0,"car, bar, star, laid, maid, far, old, mold, fold, cold, paws, CAD, fad, lad, mad, lit, pit, kit, fit, sit, bit, read",120024,4.91,5.75,-1,3.32,-1,-1,5273,2381,2021-12-21 13:40:42,12912
A9IYXJT90J0NK,experiment3_replication_real,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,0,"words that rhyme with struggling: juggling
words that rhyme with bar: car, are, tar, mar, par, jar
words that rhyme with room: boom, tomb, womb, zoom, groom, gloom",120021,5.97,3.71,-1,3.12,-1,-1,8235,3587,2021-12-21 13:40:43,12913
A2XQ3CFB5HT2ZQ,experiment3_replication_real,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,0,"thinner, towers, sinner, tend, fend, lend, looking, booking, croup, loup, moth, ton, done, ",120012,3.37,3.55,-1,2.69,-1,-1,8632,7389,2021-12-21 13:40:53,12914
A2AT5B7RW4VXBX,experiment3_replication_real,2,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,1,I wouldn't say anything. Saying something is admitting that you messed up. What they do not know will not hurt them. ,120003,7,4,-1,4,4,6.45,6267,2298,2021-12-21 13:40:55,12915
A18WSAKX5YN2FB,experiment3_replication_real,0,5,"You are walking down the street, and you see a fifty-dollar bill on the ground. You think that the person twenty yards in front of you dropped the bill. You pick it up and put it in your wallet.",0,0,"talking stalking
around
fleet feet
nifty thrifty
bill ill thrill still
ground around sound astound
plenty twenty 
dropped plopped stopped
wallet call it
bad sad",120002,1.97,1,-1,1,-1,-1,10886,3392,2021-12-21 13:41:19,12916
