subject,condition,story_id,story,imagine,response,rating_will,rating_happy,rating_check,rating_justif,rating_detail,rating_cohere,ratingRT,justifRT,stamp
382,1,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,That I am being horribly mean. One of us could move or pull up a chair to help that person. They might be having a bad day,2.08,1.82,1,1.21,6.1,5.87,9244,1427,5/23/16 18:59
322,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"It was an extremely long and exhausting day at work.  I was up with the baby all night before, and I nearly feel asleep at work at various times.  I physically needed to get sleep this night to be able to function at work the next day.  When the baby started crying, I heard it, but pretended not to so that I could stay in bed and go to sleep.  I felt extremely bad, because I know that my spouse was exhausted too, and that we are in this together.",1,1.35,1,1.98,7,7,4464,29997,5/23/16 18:59
53,1,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I'm just entering the atlanta airport.  Even though I am departing, I've entered by baggage claim since I always park near there.  As always, the airport is very crowded.  Across the way a woman is struggling to get her luggage off the carousel.  I'd like to help, but there's no time.  I look ahead and walk on.",6.41,3.85,1,5.62,6,6,4436,6091,5/23/16 19:00
199,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"Line rhymes with ""sign, pine, fine, dine."" Sell rhymes with ""smell, tell, fell."" Cut rhymes with ""mutt, butt, putt, nut."" ",4.74,3.81,1,4.03,0,0,4793,5677,5/23/16 19:00
82,0,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"line, fine, shine.  Sell, fell, tell, hell. Cut, shut, mutt. them, hem. in, tin, pin. ",3.64,4.36,1,3.13,0,0,9015,3353,5/23/16 19:00
424,1,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,"winner, ton, fun, rover, more, core, pour, vests, win, bin, sin, gin coup, loop, poop, shade, too, due",1,1.79,1,1.98,0,0,77237,4651,5/23/16 19:00
193,2,6,"You are rushing to catch a flight, and you see a person struggling with a heavy suitcase. You avert your eyes and walk past them.",1,"I am already rushing and if I stop to help this person I am for sure going to miss my plane. The person should have known how much they can carry, they are an adult and this is not the first time they have to carry something. Nobody is going to foot the bill for me missing my flight, or for having to change my schedule because I helped someone. If i rush I just might be able to make it, I really do believe that the person should have known better than to try and handle such loads",6,4,1,6,5.8,5.81,3034,2544,5/23/16 19:01
587,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"they: fey lay  ley pay gay hay jay way bay may 
bar: car par yar gar jar star  
work:turk murk lurk jerk dirk 
ask: task mask bask cask 
in: bin tin win ",6.09,3.65,1,3.55,0,0,2854,10723,5/23/16 19:01
526,1,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"Sit rhymes with 'fit', 'bit', and 'mitt'. Train rhymes with 'pain', 'slain', 'main' and 'bane'. Seat rhymes with 'heat', 'meat', and 'greet'. Down rhymes with 'clown' and 'town'.",2,3.01,1,3.99,0,0,3942,8135,5/23/16 19:01
113,0,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"Bar rhymes with car, far, afar, star, and char. Work rhymes with jerk and twerk. Room rhymes with broom, tomb, loom, and vacuum. Tell rhymes with spell, dell, fell, bell, and hell.",3.63,3.06,1,3.75,0,0,5808,9206,5/23/16 19:01
37,2,1,"You are sitting with your friends in the cafeteria. There are no seats left at your table. You notice another person sitting alone at a different table. The person comes to your table and asks if they could sit with you, but you tell them there are no seats left.",1,I was having lunch with my friends at a packed table in a cafeteria.  While we were beginning to eat i noticed someone sitting alone at another table.  They walk over and ask if they can join our table but clearly there was no room for anyone else so I told them no.  I wasn;t lying so I did not feel bad,6.01,3.04,1,6.09,5.49,6.41,6682,3253,5/23/16 19:01
10,2,4,You and a co-worker are both being considered for a big promotion. Your boss asks you to describe your co-worker's performance on a project you did together. You tell your boss all the worst parts of your co-worker's performance.,1,"My co-worker did absolutely nothing on the performance, and kept making excuses based on family events. ""Oh I have to pick up my daughter, can you work on it yourself?"", and such. I on the other hand, had to work overtime to finish the project, even though I had priorities and plans outside of work as well, and had to turn down some of my friends and family during the same time.",5.04,4.99,1,4,4,4,25927,2420,5/23/16 19:01
94,0,8,"You're having guests over for dinner. You spend hours cooking a soup using chicken broth. After you finish, you realize one of your guests is vegetarian. You tell them that the soup is made with vegetable broth.",0,made grade paid laid raid stayed greyed wade braid bade,1.98,3.02,1,3.05,0,0,9922,13167,5/23/16 19:01
52,2,3,"You're in line to get tickets for a popular movie. The movie will soon sell out. You see a person you know standing in line. The person is at the front of the line, and you use them as an excuse to cut the line.",0,"line rhymes with sign, mine, shine, and dine. soon rhymes with loon, boon, and dune.  Get rhymes with set, wet, met, and jet.  Out rhymes with shout, about, and grout.",4.97,5.03,1,6,0,0,46471,6000,5/23/16 19:01
323,1,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"I had worked hard all week, trying to pay the bills that go along with a new baby. I am a light sleeper. I heard the noise instantly and looked at the clock. I had 3 hours before I had to go back to work. My wife will get to stay home all day. She can catch up on her s;l",5.05,3.12,1,3.55,5.4,5.76,5590,7289,5/23/16 19:01
312,1,2,"You're about to sit down on a crowded train, when you see an elderly person searching for a seat. You sit down in the seat.",0,"main
grain
strain
pain
main
brain

hit 
pit
mitt
grit
spit
knit
bit
sit
kit
wit
nit
split
",2.34,2.95,1,2.31,0,0,4743,3102,5/23/16 19:01
375,2,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",1,"bell
fork
hell
yell
sell
",2.34,2.81,1,2.1,4.78,3.3,118635,1760,5/23/16 19:01
562,1,7,"Your roommate is struggling to set up furniture in their room. They ask you if you can help, but you want to go out to a bar. You tell them you have to go finish a project for work, and go out to the bar.",0,"juggling
broom, shroom, mushroom, loom, boom, doom
jar, far, tar, car
bout
bask, task, mask
toe, so, no
",3.03,3,1,4,0,0,7323,5817,5/23/16 19:02
342,0,9,"You are a new parent. In the middle of the night, your baby starts crying. Either you or your spouse has to check on the baby. You pretend to be asleep until your spouse gets up to check on the baby.",1,"My wife and I recently had our first child. The baby still wakes up at night and cries. We tend to take turns getting up to check on him and it's my turn. But this time, I pretend to stay asleep and my wife has to get up. She takes care of him all day and she doesn't get much sleep so I feel bad about it, but I have work in the morning so I do it anyway. I can hear her grunts of frustration and she feels obligated to check on him since I'm not. ",3.33,1.97,1,2.97,7,7,10225,5368,5/23/16 19:02
